year,region_code,region_name,lat,lon
2024,0441,Schagen,52.78441864701272,4.748370627008477
2024,0448,Texel,53.079922960310256,4.807004093486601
2024,0450,Uitgeest,52.52412363787939,4.7282671883210705
2024,0451,Uithoorn,52.236424044454075,4.7893934338489546
2024,0453,Velsen,52.449380171829496,4.630453197722059
2024,0473,Zandvoort,52.35815664365272,4.543380955222109
2024,0479,Zaanstad,52.463363750360365,4.774278250212617
2024,0482,Alblasserdam,51.86442232797895,4.6648375522504475
2024,0484,Alphen aan den Rijn,52.114516115563774,4.640114841678306
2024,0489,Barendrecht,51.850427852569766,4.525582919122251
2024,0498,Drechterland,52.66353497977498,5.165131590838426
2024,0502,Capelle aan den IJssel,51.93519151642147,4.579177064359409
2024,0503,Delft,51.99714222259268,4.363871698087361
2024,0505,Dordrecht,51.781527424313005,4.707895225167506
2024,0512,Gorinchem,51.839047694381286,4.976109543803111
2024,0513,Gouda,52.014111072254565,4.706935070958554
2024,0518,'s-Gravenhage,52.06913536216229,4.300191763184181
2024,0523,Hardinxveld-Giessendam,51.83193248985261,4.85313203684661
2024,0531,Hendrik-Ido-Ambacht,51.84238769953034,4.638391103511553
2024,0532,Stede Broec,52.70117374142773,5.227756303371073
2024,0534,Hillegom,52.29672936176893,4.577569404509118
2024,0537,Katwijk,52.19027234527569,4.4232556074234965
2024,0542,Krimpen aan den IJssel,51.913991989555306,4.598055425363706
2024,0546,Leiden,52.15499913355043,4.484738711417865
2024,0547,Leiderdorp,52.158330467751455,4.539579729028736
2024,0553,Lisse,52.2551321247559,4.545789754926412
2024,0556,Maassluis,51.92381415689174,4.2501562591293585
2024,0569,Nieuwkoop,52.17152330516474,4.779604488784222
2024,0575,Noordwijk,52.270602388060745,4.484898437993201
2024,0579,Oegstgeest,52.18675287874248,4.472823415224334
2024,0589,Oudewater,52.02681664837861,4.8639154866792405
2024,0590,Papendrecht,51.83308116814522,4.704254559013699
2024,0597,Ridderkerk,51.86926725920047,4.594624121649396
2024,0599,Rotterdam,51.92648336015805,4.3035473871931
2024,0603,Rijswijk (ZH.),52.03589323120479,4.326182600650995
2024,0606,Schiedam,51.927929427854885,4.385719082395981
2024,0610,Sliedrecht,51.83087510011065,4.772153654112295
2024,0613,Albrandswaard,51.851802718581055,4.436867048060271
2024,0622,Vlaardingen,51.917207851506745,4.3293595654044
2024,0626,Voorschoten,52.12494134215938,4.440573623502463
2024,0627,Waddinxveen,52.04315942124604,4.64074565724089
2024,0629,Wassenaar,52.138223210622435,4.373830128681328
2024,0632,Woerden,52.10760451055011,4.90012570861711
2024,0637,Zoetermeer,52.061051372077,4.489273163504477
2024,0638,Zoeterwoude,52.11556465150802,4.513046794005251
2024,0642,Zwijndrecht,51.821892001822555,4.607111782009855
2024,0654,Borsele,51.44502874857107,3.813866508644443
2024,0664,Goes,51.51502591381601,3.8444093574629417
